customer_id,name,region,stated_risk_level,txn_frequency,avg_txn_amount,total_txn_amount,max_txn_amount,high_risk_txn_count,large_txn_count,sanction_count,first_txn_date,last_txn_date
928,Samuel Clark,North,High,1,6768.72,6768.72,6768.72,0,0,0,2024-01-23,2024-01-23
929,Roger Larson,East,Low,2,8374.08,16748.16,9104.47,0,1,1,2024-05-29,2024-08-29
930,Haley Harris,East,High,3,5533.68,16601.03,9855.67,2,1,0,2024-02-03,2024-07-12
931,Alexandria Thomas,East,Medium,0,,0.0,,0,0,0,,
932,Timothy Thomas,West,Medium,0,,0.0,,0,0,0,,
933,April Jacobs,East,High,0,,0.0,,0,0,0,,
934,Spencer Woods,West,Low,1,5625.84,5625.84,5625.84,0,0,2,2023-11-30,2023-11-30
935,Matthew Lopez,South,Low,1,1234.38,1234.38,1234.38,0,0,0,2024-07-10,2024-07-10
936,Zachary Edwards DDS,North,High,1,2237.84,2237.84,2237.84,1,0,0,2024-08-02,2024-08-02
937,Melissa Smith,West,Low,2,2345.13,4690.25,4419.71,0,0,1,2024-01-28,2024-06-11
938,Beth Logan,West,High,0,,0.0,,0,0,2,,
939,Kevin Hudson,East,Low,1,520.42,520.42,520.42,1,0,1,2024-11-19,2024-11-19
940,Amy Garrison,West,Medium,0,,0.0,,0,0,3,,
941,Gabriela Davis,South,High,2,6424.5,12849.0,9505.54,1,1,0,2024-09-02,2024-09-19
942,Margaret Huffman,South,High,0,,0.0,,0,0,0,,
943,Andrea Green,East,Low,1,8656.6,8656.6,8656.6,0,0,1,2023-12-16,2023-12-16
944,Alexa Brown,North,Low,1,8195.84,8195.84,8195.84,0,0,0,2024-06-20,2024-06-20
945,Stephen Terry,North,High,0,,0.0,,0,0,0,,
946,Jillian Molina,East,Medium,1,4449.37,4449.37,4449.37,0,0,0,2024-10-09,2024-10-09
947,Scott Cruz,West,High,0,,0.0,,0,0,1,,
948,Darrell Farmer,South,Low,1,688.99,688.99,688.99,0,0,0,2023-12-25,2023-12-25
949,Marcus Day,West,Low,0,,0.0,,0,0,1,,
950,Paula Hart,West,Medium,0,,0.0,,0,0,0,,
951,Cynthia Williams,South,Medium,0,,0.0,,0,0,0,,
952,Michael Velez,North,Low,1,663.35,663.35,663.35,1,0,0,2024-03-15,2024-03-15
953,John Mcdaniel,West,Medium,1,9532.44,9532.44,9532.44,0,1,1,2024-09-29,2024-09-29
954,Robert Lee,North,Medium,0,,0.0,,0,0,0,,
955,Rachel Bell,South,Low,4,2840.82,11363.27,5367.5,2,0,0,2023-12-30,2024-11-19
956,Samantha Stanton,South,Medium,1,8857.61,8857.61,8857.61,0,0,0,2024-10-22,2024-10-22
957,Lisa Olson,North,High,2,5932.11,11864.22,6103.91,2,0,2,2024-05-24,2024-08-24
958,Marcus Little,North,Low,3,3982.54,11947.63,9994.12,2,1,2,2024-02-18,2024-08-16
959,Sean Mccarthy,South,Medium,0,,0.0,,0,0,1,,
960,Matthew Taylor,East,High,1,6711.31,6711.31,6711.31,1,0,1,2024-11-07,2024-11-07
961,Christopher Miller,East,High,1,9821.71,9821.71,9821.71,0,1,1,2024-03-12,2024-03-12
962,Vanessa Mckenzie,South,Medium,1,4228.66,4228.66,4228.66,1,0,3,2024-07-22,2024-07-22
963,Debbie Clark,East,Low,2,3423.54,6847.08,5682.56,2,0,0,2024-01-28,2024-05-05
964,Michael Rojas,East,Medium,0,,0.0,,0,0,2,,
965,Margaret Gomez,West,High,3,3935.48,11806.43,6296.23,2,0,3,2024-03-14,2024-06-19
966,Christopher Palmer,North,Low,3,7374.84,22124.52,9529.77,3,1,1,2024-01-15,2024-10-25
967,Brittney Hubbard,West,High,0,,0.0,,0,0,1,,
968,Lindsey Bailey,West,Medium,0,,0.0,,0,0,0,,
969,David Kelly,East,High,1,3273.65,3273.65,3273.65,0,0,2,2023-12-04,2023-12-04
970,Joseph Ruiz,West,Low,0,,0.0,,0,0,0,,
971,Cheryl Garcia,South,Medium,0,,0.0,,0,0,1,,
972,Mr. Joshua Morris,West,Low,1,2334.6,2334.6,2334.6,0,0,3,2024-03-31,2024-03-31
973,Douglas Schroeder,East,High,1,2296.82,2296.82,2296.82,1,0,1,2024-11-01,2024-11-01
974,Thomas Miranda,North,Medium,1,3735.99,3735.99,3735.99,1,0,0,2024-10-13,2024-10-13
975,Jeff Mullins,South,High,0,,0.0,,0,0,0,,
976,Dylan Glass,East,Medium,0,,0.0,,0,0,3,,
977,Rachael Bishop,North,High,0,,0.0,,0,0,0,,
978,Jeremy Hays,North,Medium,1,5689.5,5689.5,5689.5,1,0,0,2024-05-06,2024-05-06
979,Kyle Hayes,South,Medium,0,,0.0,,0,0,0,,
980,Taylor Gaines,West,Low,1,8721.51,8721.51,8721.51,1,0,1,2023-12-11,2023-12-11
981,Danny Lewis,East,Medium,1,2569.61,2569.61,2569.61,0,0,0,2024-07-09,2024-07-09
982,April Gates,West,Low,1,6043.12,6043.12,6043.12,0,0,2,2024-01-18,2024-01-18
983,Robert Ball,North,Low,0,,0.0,,0,0,4,,
984,Jeffrey Dawson,South,Medium,0,,0.0,,0,0,1,,
985,Travis Nguyen,East,Medium,0,,0.0,,0,0,1,,
986,Charles Brown,North,Low,0,,0.0,,0,0,1,,
987,Denise Maldonado,West,Medium,3,2684.98,8054.94,5040.11,2,0,1,2024-02-29,2024-05-15
988,James Johnson,East,Medium,1,694.14,694.14,694.14,1,0,2,2024-11-09,2024-11-09
989,Ashley Herrera,West,Low,2,6914.0,13828.0,7418.45,1,0,1,2024-06-18,2024-08-05
990,Ebony Elliott,East,Low,1,2798.56,2798.56,2798.56,0,0,0,2024-04-02,2024-04-02
991,Timothy Morgan,East,Low,0,,0.0,,0,0,1,,
992,Jorge Bradford,North,High,0,,0.0,,0,0,1,,
993,James Allen,South,Low,0,,0.0,,0,0,2,,
994,Emily Walker,West,Low,1,1756.98,1756.98,1756.98,0,0,0,2024-03-03,2024-03-03
995,Kimberly Sanders,North,Low,1,3571.16,3571.16,3571.16,1,0,0,2024-02-19,2024-02-19
996,Chad Lambert,West,Medium,2,6755.15,13510.29,7318.22,1,0,4,2024-04-27,2024-11-19
997,Kellie Juarez,South,Low,0,,0.0,,0,0,2,,
998,Ashley Martin,North,Low,1,6332.92,6332.92,6332.92,0,0,1,2024-11-01,2024-11-01
999,Katelyn Vasquez,North,High,1,9429.64,9429.64,9429.64,1,1,0,2024-09-11,2024-09-11
1000,Andrew Robinson,West,Low,0,,0.0,,0,0,1,,
