customer_id,name,region,stated_risk_level,txn_frequency,avg_txn_amount,total_txn_amount,high_risk_txn_count,large_txn_count,sanction_count,score_high_risk_txns,score_large_txns,score_sanctions,score_stated_level,composite_risk_score,computed_segment
923,Jennifer Watts,East,High,2,3659.52,7319.04,0,0,1,0,0,25,25,50,Medium
924,Shelby Howell,North,Low,2,4387.16,8774.33,0,0,3,0,0,25,0,25,Low
925,Breanna Miles,East,Medium,0,,0.0,0,0,3,0,0,25,12,37,Medium
926,Judith Kennedy,South,High,2,3773.12,7546.23,1,0,1,10,0,25,25,60,High
927,Jeremy Tucker,East,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
928,Samuel Clark,North,High,1,6768.72,6768.72,0,0,0,0,0,0,25,25,Low
929,Roger Larson,East,Low,2,8374.08,16748.16,0,1,1,0,12,25,0,37,Medium
930,Haley Harris,East,High,3,5533.68,16601.03,2,1,0,20,12,0,25,57,Medium
931,Alexandria Thomas,East,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
932,Timothy Thomas,West,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
933,April Jacobs,East,High,0,,0.0,0,0,0,0,0,0,25,25,Low
934,Spencer Woods,West,Low,1,5625.84,5625.84,0,0,2,0,0,25,0,25,Low
935,Matthew Lopez,South,Low,1,1234.38,1234.38,0,0,0,0,0,0,0,0,Low
936,Zachary Edwards DDS,North,High,1,2237.84,2237.84,1,0,0,10,0,0,25,35,Medium
937,Melissa Smith,West,Low,2,2345.13,4690.25,0,0,1,0,0,25,0,25,Low
938,Beth Logan,West,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
939,Kevin Hudson,East,Low,1,520.42,520.42,1,0,1,10,0,25,0,35,Medium
940,Amy Garrison,West,Medium,0,,0.0,0,0,3,0,0,25,12,37,Medium
941,Gabriela Davis,South,High,2,6424.5,12849.0,1,1,0,10,12,0,25,47,Medium
942,Margaret Huffman,South,High,0,,0.0,0,0,0,0,0,0,25,25,Low
943,Andrea Green,East,Low,1,8656.6,8656.6,0,0,1,0,0,25,0,25,Low
944,Alexa Brown,North,Low,1,8195.84,8195.84,0,0,0,0,0,0,0,0,Low
945,Stephen Terry,North,High,0,,0.0,0,0,0,0,0,0,25,25,Low
946,Jillian Molina,East,Medium,1,4449.37,4449.37,0,0,0,0,0,0,12,12,Low
947,Scott Cruz,West,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
948,Darrell Farmer,South,Low,1,688.99,688.99,0,0,0,0,0,0,0,0,Low
949,Marcus Day,West,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
950,Paula Hart,West,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
951,Cynthia Williams,South,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
952,Michael Velez,North,Low,1,663.35,663.35,1,0,0,10,0,0,0,10,Low
953,John Mcdaniel,West,Medium,1,9532.44,9532.44,0,1,1,0,12,25,12,49,Medium
954,Robert Lee,North,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
955,Rachel Bell,South,Low,4,2840.82,11363.27,2,0,0,20,0,0,0,20,Low
956,Samantha Stanton,South,Medium,1,8857.61,8857.61,0,0,0,0,0,0,12,12,Low
957,Lisa Olson,North,High,2,5932.11,11864.22,2,0,2,20,0,25,25,70,High
958,Marcus Little,North,Low,3,3982.54,11947.63,2,1,2,20,12,25,0,57,Medium
959,Sean Mccarthy,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
960,Matthew Taylor,East,High,1,6711.31,6711.31,1,0,1,10,0,25,25,60,High
961,Christopher Miller,East,High,1,9821.71,9821.71,0,1,1,0,12,25,25,62,High
962,Vanessa Mckenzie,South,Medium,1,4228.66,4228.66,1,0,3,10,0,25,12,47,Medium
963,Debbie Clark,East,Low,2,3423.54,6847.08,2,0,0,20,0,0,0,20,Low
964,Michael Rojas,East,Medium,0,,0.0,0,0,2,0,0,25,12,37,Medium
965,Margaret Gomez,West,High,3,3935.48,11806.43,2,0,3,20,0,25,25,70,High
966,Christopher Palmer,North,Low,3,7374.84,22124.52,3,1,1,25,12,25,0,62,High
967,Brittney Hubbard,West,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
968,Lindsey Bailey,West,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
969,David Kelly,East,High,1,3273.65,3273.65,0,0,2,0,0,25,25,50,Medium
970,Joseph Ruiz,West,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
971,Cheryl Garcia,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
972,Mr. Joshua Morris,West,Low,1,2334.6,2334.6,0,0,3,0,0,25,0,25,Low
973,Douglas Schroeder,East,High,1,2296.82,2296.82,1,0,1,10,0,25,25,60,High
974,Thomas Miranda,North,Medium,1,3735.99,3735.99,1,0,0,10,0,0,12,22,Low
975,Jeff Mullins,South,High,0,,0.0,0,0,0,0,0,0,25,25,Low
976,Dylan Glass,East,Medium,0,,0.0,0,0,3,0,0,25,12,37,Medium
977,Rachael Bishop,North,High,0,,0.0,0,0,0,0,0,0,25,25,Low
978,Jeremy Hays,North,Medium,1,5689.5,5689.5,1,0,0,10,0,0,12,22,Low
979,Kyle Hayes,South,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
980,Taylor Gaines,West,Low,1,8721.51,8721.51,1,0,1,10,0,25,0,35,Medium
981,Danny Lewis,East,Medium,1,2569.61,2569.61,0,0,0,0,0,0,12,12,Low
982,April Gates,West,Low,1,6043.12,6043.12,0,0,2,0,0,25,0,25,Low
983,Robert Ball,North,Low,0,,0.0,0,0,4,0,0,25,0,25,Low
984,Jeffrey Dawson,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
985,Travis Nguyen,East,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
986,Charles Brown,North,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
987,Denise Maldonado,West,Medium,3,2684.98,8054.94,2,0,1,20,0,25,12,57,Medium
988,James Johnson,East,Medium,1,694.14,694.14,1,0,2,10,0,25,12,47,Medium
989,Ashley Herrera,West,Low,2,6914.0,13828.0,1,0,1,10,0,25,0,35,Medium
990,Ebony Elliott,East,Low,1,2798.56,2798.56,0,0,0,0,0,0,0,0,Low
991,Timothy Morgan,East,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
992,Jorge Bradford,North,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
993,James Allen,South,Low,0,,0.0,0,0,2,0,0,25,0,25,Low
994,Emily Walker,West,Low,1,1756.98,1756.98,0,0,0,0,0,0,0,0,Low
995,Kimberly Sanders,North,Low,1,3571.16,3571.16,1,0,0,10,0,0,0,10,Low
996,Chad Lambert,West,Medium,2,6755.15,13510.29,1,0,4,10,0,25,12,47,Medium
997,Kellie Juarez,South,Low,0,,0.0,0,0,2,0,0,25,0,25,Low
998,Ashley Martin,North,Low,1,6332.92,6332.92,0,0,1,0,0,25,0,25,Low
999,Katelyn Vasquez,North,High,1,9429.64,9429.64,1,1,0,10,12,0,25,47,Medium
1000,Andrew Robinson,West,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
